k,rank,time
606,6,0.02524091023951769
611,6,0.02339712530374527
614,6,0.02414907980710268
619,6,0.024575794115662575
625,6,0.02557880710810423
631,6,0.02596913557499647
636,6,0.026330935768783092
639,6,0.028003682382404804
644,6,0.027886876836419106
650,6,0.02670236025005579
656,6,0.023305950686335564
661,6,0.022661280818283558
664,6,0.025839018635451794
669,6,0.022882146760821342
675,6,0.02304861508309841
680,6,0.023747526109218597
686,6,0.02265680581331253
688,6,0.022045418620109558
694,6,0.022642103023827076
700,6,0.021486151963472366
705,6,0.020012191496789455
710,6,0.019328566268086433
716,6,0.016211806796491146
719,6,0.016094859689474106
725,6,0.01764217671006918
730,6,0.015642203390598297
734,6,0.01505083218216896
738,6,0.016652213409543037
744,6,0.015201972797513008
749,6,0.014401235617697239
755,6,0.015161753632128239
760,6,0.013275891542434692
764,6,0.012989155948162079
769,6,0.012405184097588062
774,6,0.01188439130783081
780,6,0.00974246859550476
785,6,0.008834226056933403
791,6,0.00906029250472784
796,6,0.006611572578549385
801,6,0.006140486337244511
807,6,0.0064348578453063965
813,6,0.006834840402007103
819,6,0.006076853722333908
822,6,0.005877433344721794
828,6,0.006003060378134251
832,6,0.0049554407596588135
838,6,0.004840563982725143
847,6,0.004822883754968643
850,6,0.004714633338153362
856,6,0.004701217636466026
862,6,0.004650851711630821
868,6,0.004564820788800716
874,6,0.00467478483915329
880,6,0.004608099348843098
886,6,0.004556240513920784
892,6,0.004377004690468311
899,6,0.004378841258585453
904,6,0.004354104399681091
910,6,0.0042441850528120995
915,6,0.004238334484398365
921,6,0.004114116542041302
923,6,0.004251974634826183
929,6,0.004247705452144146
935,6,0.004224375821650028
940,6,0.004869131371378899
946,6,0.004021773114800453
948,6,0.004094066098332405
954,6,0.004042741842567921
